0.4696903,0.8068008,0.324877
0.5932176,0.4384984,0.4012817
0.5906141,0.4134558,0.3541461
0.5401596,0.3679407,0.3342363
0.4259868,0.2272797,0.1923294
0.3137497,0.2031142,0.1540108
0.4626784,0.2250849,0.1795506
0.6269414,0.5049993,0.383774
0.529883,0.336689,0.2489043
0.4648891,0.2259611,0.179515
0.5827479,0.500444,0.3650169
0.3772259,0.2871332,0.1908964
0.5239147,0.342736,0.3091588
0.2148618,0.1980774,0.1935029
0.6181394,0.4929691,0.3825777
0.4437433,0.2982507,0.3082158
0.314272,0.1180522,0.144987
0.1977375,0.1773276,0.1543626
0.1327498,0.09854962,0.09018918
0.4595024,0.3435277,0.2958972
0.1584793,0.1188757,0.09169452
0.5864111,0.417198,0.3801899
0.2300522,0.2820172,0.1677571
0.24665,0.1547538,0.101526
0.6847384,0.5736689,0.48347
0.130202,0.08737792,0.09271891
0.6653945,0.5399052,0.4742836
0.587941,0.438143,0.3461829
0.2471089,0.2202536,0.1891507
0.2353247,0.1517042,0.09233107
0.5185131,0.3411973,0.2966239
0.1141224,0.09382218,0.06190027
0.2680092,0.239321,0.2037974
0.5361578,0.3299009,0.2721227
0.1286583,-0.05630142,-0.01031069
0.3344805,0.2623529,0.1963389
0.1930462,0.1708493,0.151727
0.1481843,0.1436775,0.10247
0.2244005,0.0960748,0.0929752
0.619661,0.588505,0.542137
0.6442806,0.5118399,0.4550868
0.1845365,0.1551137,0.1261222
0.1386311,0.117274,0.1042957
0.2682324,0.22216,0.1568903
0.4114805,0.3635209,0.225901
0.4699256,0.364153,0.258503
0.513662,0.3961498,0.3293884
0.4348456,0.3361841,0.2483803
0.2374351,0.2009109,0.1808384
0.1765433,0.1679117,0.1431337
0.5897977,0.4617284,0.424723
0.2683853,0.1783429,0.1450801
0.3549106,0.2832221,0.2066543
0.3781511,0.2648237,0.2385294
0.510162,0.3618,0.2917058
0.2360547,0.2153416,0.2171574
0.4067264,0.2328341,0.1796302
0.2458098,0.2021854,0.1710874
0.6577737,0.6607291,0.5700389
0.1858297,0.1444036,0.1210802
0.6723496,0.4630575,0.4229607
0.278988,0.2367561,0.1626891
0.3464608,0.2084346,0.1391783
0.588523,0.4143555,0.3925083
0.2516114,0.2220402,0.1786942
0.1324677,0.1097688,0.133961
0.601433,0.4580956,0.3788579
0.4703381,0.3633717,0.2594186
0.5904233,0.4255438,0.379372
0.4418884,0.2901761,0.2816936
0.5303817,0.2778438,0.2055877
0.5627013,0.3917226,0.3553886
0.2072496,0.1852383,0.1605726
0.4420322,0.221692,0.1965277
0.1720206,0.06479939,0.05388163
0.6066203,0.4014911,0.3731775
0.1153973,0.09945095,0.09213389
0.127929,0.0316702,-0.005737705
0.5904514,0.4418224,0.4080331
0.5620049,0.411539,0.315797
0.1798214,0.1477319,0.1228592
0.5992545,0.4445913,0.376648
0.6027248,0.4477547,0.3838181
0.7816142,0.5584077,0.5036176
0.4475092,0.2308779,0.1861269
0.1529046,0.1265257,0.1095506
0.2697437,0.1877872,0.1580118
0.5958222,0.4564369,0.3871308
0.2122926,0.1130173,0.01223084
0.1135626,0.1473806,0.1185375
0.5471819,0.3917865,0.3278628
0.6210549,0.4833165,0.4016832
0.6216578,0.3951087,0.3628143
0.3320795,0.2110982,0.157506
0.1486839,0.1420652,0.1142566
0.4172069,0.3090573,0.2503052
0.5130964,0.3529264,0.2818048
0.4520098,0.2858625,0.2437772
0.212233,0.1771764,0.1563967
0.168056,0.143528,0.14706
0.4344843,0.3494602,0.2620283
0.5665373,0.4913953,0.3695361
0.5534963,0.3857893,0.3550436
0.6791204,0.6059926,0.441997
0.1344748,0.04120029,-0.005063604
0.2332577,0.1790838,0.1010748
0.2441819,0.199683,0.09633675
0.1751809,0.159514,0.1069672
0.5496637,0.414358,0.2879596
0.6386672,0.5288278,0.3253696
0.1730796,0.1619826,0.1462192
0.1297514,0.1179397,0.09185798
0.4406591,0.2316775,0.1969912
0.3031064,0.2543065,0.2209447
0.1044938,0.1256744,0.0723765
0.5270342,0.393175,0.3195305
0.395054,0.279479,0.2500215
0.6764231,0.6687288,0.4546474
0.4605668,0.3549565,0.2775295
0.4713401,0.3553753,0.2731094
0.07878505,0.06651336,0.05002775
0.3844424,0.2598908,0.2330024
0.631636,0.4801494,0.4021132
0.4022484,0.315204,0.2249633
0.08691904,0.08293632,0.06735602
0.5502948,0.3058196,0.348629
0.546509,0.3715148,0.3848302
0.3648331,0.3077443,0.2306167
0.5605006,0.419235,0.3563523
0.6820641,0.7185883,0.472044
0.6205068,0.4964141,0.4359452
0.2753629,0.32252,0.2421678
0.1319986,0.1393593,0.1020991
0.1695093,0.1076699,0.08309217
0.3852824,0.2712198,0.1849651
0.1624731,0.1938677,0.1432898
0.142406,0.1165492,0.1005131
-0.2251976,0.1185545,0.06587883
0.4857188,0.3540496,0.3293649
0.6264614,0.5172624,0.4378346
0.07457226,0.062855,0.05769959
0.6701988,0.5387934,0.4639654
0.4888803,0.3709385,0.2951227
0.3142844,0.22647,0.1585305
0.5203024,0.3418012,0.2772298
0.7350743,0.5012326,0.4281169
0.3082976,0.1551583,0.1199711
0.5443584,0.4327511,0.3563088
0.2494049,0.2299352,0.1879552
