tempBuffer (v12cross):
0.002558947 0.009881853 0.008031565 
0.004734505 0.008653292 0.0001825911 
0.001552224 -0.005382493 0.01665869 
0.03652044 -0.008227334 -0.005752313 
0.01760197 0.005849087 0.03127465 
0.01234053 0.03103879 0.008205771 
-0.003344617 0.006510497 -0.002839215 
0.001226393 0.01046875 0.004287479 
-0.004656165 -0.01140361 0.07010343 
0.001952352 -0.01888912 0.01380399 
0.004826695 0.004124432 0.0016796 
7.673902E-06 -0.003530188 0.00595946 
0.009597428 -0.01579561 0.002420056 
-0.02475855 0.0293609 0.004195479 
0.01133258 0.0161896 0.000160904 
-0.01455696 0.001516866 0.01951596 
0.01949952 -0.008587383 -0.002047086 
-0.001296768 0.03015197 0.02702165 
-0.01393432 0.01281903 0.001212634 
-0.002012924 0.005079272 0.01538494 
0.00582911 -0.008575494 0.002831931 
0.002615446 -0.0152694 -0.001576953 
0.005712011 -0.007832918 0.01169754 
-0.01029764 0.0158151 0.01035736 
-0.007698196 -0.02306488 0.01400304 
0.004196855 0.01722238 -0.009590376 
0.01573667 -0.01431694 -0.01018805 
0.002316643 0.009215193 0.01856462 
-0.003526893 0.007300688 0.01209298 
-0.0179914 0.004452687 0.01250596 
6.621567E-05 -0.001366722 -0.001558626 
-0.01702159 -0.009090593 0.01639922 
-0.009050598 -0.03084886 0.02704999 
-0.008532687 -0.01080041 0.008155022 
0.01525589 -0.001217141 0.02452639 
-0.000511747 -0.01501868 0.007335999 
-0.003275855 0.008718645 0.003169142 
0.0009367436 0.01277199 -0.006265355 
0.002522447 0.001557844 0.02295803 
0.007943547 -0.01086606 0.01030327 
0.01253526 -0.005055299 0.01501754 
0.002370256 -0.0006753423 -0.002323231 
-0.009588264 0.02018411 -0.001671044 
-0.005410328 0.001326817 0.0005390359 
-0.009386659 -0.004990323 0.002675872 
-0.002439928 0.01413838 0.006020952 
-0.0006210257 0.02463596 0.005062507 
0.004001834 -0.01337618 0.01104165 
0.0004247055 0.01239097 -0.004564478 
-0.007861162 -0.01358086 0.003647932 
0.01230696 -0.0212532 -0.002170389 
-0.002755419 -0.003217814 0.002866838 
-0.009555568 -0.01596943 0.007914553 
9.560914E-05 0.01421918 0.01540095 
-0.00717925 0.01339858 0.002142793 
-0.01339911 0.002140049 -0.004016014 
-0.009715719 0.01862985 0.01812649 
0.01325804 0.003600074 0.005697195 
0.01272198 -0.003849027 0.002296635 
-0.003292166 0.007845594 0.002496694 
-0.01480502 0.01205708 -0.006340136 
0.01544609 0.01354305 0.001606326 
-0.003269972 -0.01542012 0.004010599 
0.01331893 0.01791717 0.01398309 
0.007905336 -0.005530931 0.005212778 
0.01898425 0.005695139 0.00343505 
-0.006449814 -0.008852907 0.003373245 
0.004372175 0.01499951 0.04960228 
-0.0103604 0.006190701 -0.004781353 
0.02579599 0.0246721 0.0160115 
0.009487709 0.02322907 -0.002887885 
0.009996939 0.00705787 0.007790282 
-0.00844841 0.02393105 0.02444538 
-0.003838276 0.01034663 0.001675945 
0.00143744 0.02292468 -0.01032993 
-0.0244234 -0.007416612 0.003085391 
-0.01954358 0.01064648 0.0121332 
0.003398249 -0.006623155 -0.01683684 
0.009655708 0.02234073 0.01379773 
0.003217598 0.03583801 0.009976358 
0.01282986 0.00419437 0.01197505 
0.009197939 0.008448893 -0.0007147585 
-0.006872919 -0.0119274 -0.002405442 
-0.006057102 -0.008443914 -0.003760833 
-0.01051091 -0.006456949 -0.004503408 
0.0001546508 0.01360789 -0.01544844 
-0.02017701 0.005565422 0.008147048 
0.026534 -0.001238985 -0.01119855 
0.01092803 0.01283413 -0.000219058 
0.008245378 -0.0005286221 0.003044767 
-0.01560049 -0.008523433 -0.0006411816 
-0.003681049 -0.005898012 0.005546523 
0.01297224 0.02456885 0.01890825 
0.002563436 0.0075844 -0.00325144 
0.02172735 -0.01500933 0.006633995 
-0.003879355 -0.01245208 -0.01033366 
7.329218E-05 -0.01294504 -0.005131767 
0.0005600636 0.008202222 0.01207891 
-0.001316835 -0.003028599 -0.0005738627 
-0.01028622 -0.01443183 0.01546932 
-0.01219465 0.0171957 -0.007780823 
0.009344326 0.006461539 -0.0106445 
-0.01215868 0.01521589 0.006254127 
0.009811104 0.003730219 -0.004277321 
0.006831435 0.01514471 -0.00869642 
0.005270359 0.006345024 -0.001555757 
0.001041034 0.02660696 0.03669591 
-0.001281623 0.008338145 -0.0001423377 
-0.002385675 -0.001464208 0.01145278 
0.006908122 0.004612488 0.003546125 
-0.001075605 0.003865549 0.003194922 
-0.002372425 -0.0006493591 -0.007571082 
0.003647833 -0.003336777 -0.007063895 
-0.0008845354 -0.002044034 -0.01152573 
-1.182442E-05 -0.005176458 0.001713304 
0.01327382 -0.01088774 -0.003729515 
-0.006013014 -0.006834649 0.002300577 
0.01173459 0.007665059 0.007273128 
0.006895809 -0.01692198 0.002997759 
0.00374012 -0.01490698 0.001334925 
0.007103523 -0.04505216 0.01710377 
-0.001099977 0.0165197 -0.005719828 
0.004894231 -0.01320704 0.003848741 
0.007206031 0.000494702 -0.01079088 
0.006646714 0.03068453 0.008110655 
0.02206991 0.02293901 0.002950496 
-0.002345396 0.01051801 0.001896691 
-0.003363813 -0.01769996 -0.0005076273 
-0.01018928 0.01232939 0.005659653 
-9.332265E-05 -0.01028433 0.001584913 
-0.01204732 0.0100473 -0.004990743 
-0.004915889 0.0198447 0.01137738 
-0.005177769 0.0006774162 -0.002821656 
-0.009076895 -0.005148909 0.01410275 
-0.009235444 -0.004810942 -0.003278814 
-0.001631219 -0.002026152 -0.002035088 
0.005667124 0.01864406 0.02101678 
-0.0151177 0.009041962 0.008784509 
0.006038387 0.0003757994 0.009152791 
-0.01022935 0.004873665 0.02425318 
-0.01072137 0.01527135 0.001426716 
0.01666141 0.007148922 0.009875559 
0.001689831 0.00372075 -0.01215802 
-0.0158642 -0.007775175 0.004939635 
-0.01767057 -0.003514965 -0.0001978736 
-0.009123971 -0.01602722 -0.004811112 
-0.003674488 0.001599947 0.00108591 
-0.003017769 -0.009150944 -0.03078939 
0.00360859 -0.01224016 -0.009665292 
-0.001719932 9.90495E-05 -0.008279625 
0.002756066 -0.001322426 0.01290516 
0.01693733 0.0001973239 -0.00814381 
-0.006502108 -0.0007115996 -0.0001083276 
0.001825217 -0.008955594 -0.005303601 
-0.005665007 -0.004128666 -0.006357995 
0.001639303 -0.007585265 -0.001864001 
0.02210733 -0.01102339 0.004394613 
0.00418326 -0.004218616 0.01084326 
-0.0113167 -0.01973381 -0.002410267 
-0.005680952 0.005133411 -0.003723949 
0.02025494 -0.00622386 0.008663579 
-0.005214471 -0.0004884291 0.008937796 
-0.005120241 0.007436783 -0.001456372 
-0.01416604 -0.004880419 -0.002829788 
-0.01892987 0.00371278 0.01050374 
0.003638997 -0.0007565818 0.01055726 
0.005238464 0.01423922 -0.01064191 
-0.008417333 0.0009193984 -0.004564523 
-0.00976414 -0.001291685 0.002115346 
0.01153158 0.0005428341 0.0005542099 
0.008113816 -0.01565976 0.001559642 
0.005807936 -0.01031652 0.007150097 
9.006879E-05 -0.009764493 0.002287053 
-0.005854411 0.004374022 0.008840376 
-0.003829468 0.04167725 0.002444808 
-0.007404893 0.006324858 -0.006567109 
-0.01089283 -0.002102798 0.001930954 
-0.0001759945 0.002082311 -0.006041226 
0.003202924 -0.01302292 -0.00476784 
-0.006186835 0.01272578 0.0005454209 
0.008232612 -0.00976037 0.007480834 
0.003599615 -0.007086231 0.02100697 
-0.007688314 -0.00100921 0.000439878 
0.003883393 0.01107704 -0.01027826 
-0.009397179 0.004795358 -0.01736871 
0.003211537 -0.009121028 0.007523156 
0.002013711 -0.01485971 -0.00418424 
0.007677027 -0.02531732 0.008703373 
0.003333448 -0.002658346 -0.003625288 
0.01053593 0.01240444 -0.01787338 
-0.008786771 -0.017669 -0.005415584 
0.003706218 -0.01501643 -0.0009932045 
0.01437769 -0.01556912 -0.008525114 
-0.008870685 -0.01853715 -0.0003521456 
-0.0030041 0.003747148 0.02243867 
-0.006194789 -0.001275298 -0.004396515 
0.006317091 0.0117903 -0.007387802 
-0.0002988416 0.0149916 -0.01599473 
-0.00116312 -0.0131554 -0.02168259 
-0.01905148 -0.00751388 0.007284931 
0.01746083 -0.001604759 0.003373287 
-0.002572923 0.02706137 -0.005218174 
-0.003913531 -0.005125948 -0.0207572 
0.01869648 0.01987423 -0.009278687 
-0.01492611 -0.003765957 -0.001397904 
-0.006690841 -0.0001991958 0.003368012 
-0.001574019 0.0007614934 0.01096802 
0.01156066 -0.001747191 -0.0179983 
0.006094389 -0.01894011 -0.0204366 
-0.01918316 0.007670372 -0.003346479 
-0.01792422 0.008157044 0.000585391 
0.01986809 0.01204664 0.01612448 
-0.01045535 0.01149516 -0.004624521 
-0.009619035 0.01558022 -0.002764864 
-0.0003252438 -0.01176294 0.02665433 
-0.004589431 0.001501188 -0.002240885 
0.003158511 0.002495159 -0.01298729 
0.006853054 -0.004778603 -0.002903449 
0.01162932 0.0002999496 -0.005788562 
-0.000153177 -0.002474322 0.008960711 
0.008145163 -0.0062487 -0.00219169 
0.007134766 0.000228182 0.004284966 
0.009229081 0.008550652 -0.005896438 
0.02801545 0.01309103 0.003185667 
-0.001105909 -0.01241665 -0.01268929 
0.0007963447 -0.01039926 0.01263825 
0.01185935 -0.001247954 -0.01662142 
0.01194231 0.004486883 0.004127777 
0.0009429643 -0.002073549 -0.007321835 
0.00826482 -0.007577492 -0.006616863 
0.006689149 -0.003162805 -0.01809495 
0.00659604 -0.01566196 -0.003332907 
0.009758257 0.01232455 0.005771957 
-0.0004346646 0.02031085 0.01292941 
-0.02001718 0.001996607 0.008488995 
-0.002971515 0.001703801 -0.0003786432 
0.01261919 0.009501752 -0.01795068 
0.0004273125 -0.02337747 -0.001718321 
0.01285963 -0.004061495 -0.004046323 
-0.008698344 -0.00410316 0.0282843 
0.006254801 0.01405576 0.005226541 
0.01048807 0.01432802 0.009038498 
0.005859013 0.01340145 -0.001739522 
0.003757197 0.0006808201 -0.01022317 
-0.003081244 0.01060324 0.01647667 
0.005850154 0.01314412 0.008604119 
-0.004455407 -0.004437737 -0.00545927 
-0.001631716 -0.01875116 -0.001605062 
-0.009376844 -0.01540989 0.004603725 
-0.02725907 -0.04217693 -0.006367881 
0.01202099 0.01522472 0.00697915 
0.01447428 0.007488118 -0.00178189 
-0.03397307 0.0285277 0.01626696 
-0.002723767 -0.00775424 0.01755744 
-0.0006823734 0.0124979 0.001201454 
-0.009488333 -0.001817579 -0.001067387 
-0.003642853 -0.01156961 0.0006618079 
-0.009314744 0.0002450609 0.002224354 
-0.01895931 -0.01388776 -0.02002461 
-0.004376647 -0.006333396 -0.0009757778 
0.005903136 0.004199863 -0.00398198 
0.005812712 -0.01077068 0.01322067 
-0.01186761 0.02143471 0.01548242 
-0.00715576 0.01425957 0.01802481 
-0.007689472 0.0353211 0.01493482 
-0.02320464 0.007465028 -0.01105246 
0.005478394 -0.001118664 0.003832965 
-0.01010274 0.01136674 0.001565034 
0.007701319 -0.001510155 0.004867132 
0.01654738 0.004744807 0.01121896 
0.02627504 -0.004965213 0.006565409 
-0.03062242 -0.001936757 0.00712421 
-0.005116151 -0.007844565 0.007799939 
-0.03017818 -0.01323783 0.02477899 
-0.01075896 -0.01169588 -0.003967986 
-0.00351924 -0.008643417 -0.004015102 
-0.01035052 0.02085729 0.005092829 
0.01477918 -0.009090757 -0.0009536941 
-0.01690037 -0.007834088 0.01199026 
0.003847488 -0.008916027 -0.005305399 
-0.003568949 0.008657373 0.005002667 
0.0002042329 0.002691013 0.001438748 
-0.01634148 0.006239434 0.005247945 
0.01013084 -0.01909319 0.01797714 
-0.004723712 -0.007913182 -0.01619919 
-0.004871692 0.01042031 0.01655008 
0.004953682 0.01256429 0.02205629 
0.01270413 0.008138 -0.004414397 
-0.02857515 -0.008015915 0.00684995 
0.01115683 -0.01365736 0.005686522 
0.01415315 0.000250413 0.003973818 
0.0004779135 -0.002826937 -0.02696299 
0.001395363 -0.005930068 -0.005508644 
0.01299247 -0.003379466 0.00176682 
0.0007319187 -0.01041305 0.005904526 
-0.008460933 -0.001843965 0.03888168 
0.003516372 0.004243495 -0.002467236 
-0.01914557 -0.02340391 -0.003722159 
0.01852508 0.002071074 0.02390899 
0.008405591 0.01650554 -0.0005621166 
-0.0134581 -0.01993371 0.007966114 
-0.0161045 0.00735306 -0.006641713 
0.02281365 -0.01097592 -0.01032375 
-0.002134921 -0.001369966 -0.00685011 
0.00569622 -0.01267737 -0.003228243 
0.01196259 -0.01302357 -0.002339114 
-0.003812935 0.01253011 0.01513267 
-0.005198088 -0.002836523 0.001239768 
-0.004330539 0.001270328 -0.002485782 
-0.01279503 0.004151563 0.02464494 
-0.005503807 0.01860014 -0.002372682 
-0.03197117 0.00924035 -0.007329664 
0.01906821 0.01342187 0.0274466 
0.01551861 -0.01737896 0.003138611 
0.01886395 -0.03123181 -0.001596726 
0.004055828 0.002798579 0.009021927 
-0.02814058 0.01721144 0.0170135 
0.009305598 -0.008802528 -0.007940857 
-0.008023234 0.001764076 -0.01052498 
-0.02694281 -0.009916107 0.01371435 
-0.008610765 0.01511944 0.01194993 
-0.01369065 -0.003525163 0.01610113 
0.00583551 -0.01441727 -0.00344268 
-0.01118948 0.007932518 0.00373368 
-0.005758024 -0.004125959 0.008030915 
0.008130327 -0.003422031 0.003964493 
-0.002443203 0.003825895 0.01053006 
-0.008300528 0.0006277308 -0.01310957 
-0.007503257 -0.0008421321 -0.006703928 
0.0007517929 0.003483544 0.02162369 
-0.001377667 -0.009516585 0.003557267 
0.007372266 -0.01503511 -0.001635747 
-0.004996839 0.008750976 0.01096437 
-0.0005544812 0.00867819 -2.076049E-05 
-0.04660531 -0.01371881 0.03344547 
-0.01325393 -0.01369022 0.0214415 
0.01633748 0.008786542 -0.00925013 
0.006755468 0.003172555 0.0074356 
0.007847883 -0.01193295 0.01186572 
-0.01169895 0.05143206 -0.006260911 
-0.01028288 0.01546783 -0.005163715 
-0.0186499 0.005370465 -0.02355389 
-0.002672976 0.007303911 0.01480468 
-0.004615291 0.007068213 0.006371553 
-0.01602457 0.003889192 -0.01392286 
0.001688025 0.003227551 0.0163147 
0.009002104 -0.01344276 0.01614625 
-0.007325767 -0.007565405 0.0138855 
0.001916022 0.004113581 0.006049847 
-0.01041154 -0.0002708678 -0.01200257 
0.01246241 -0.008682906 0.007449002 
-0.01672805 -7.109921E-05 -0.02780676 
0.006661587 0.03184621 -0.01376893 
-0.002879941 0.0008470753 0.008203396 
0.009459286 0.02386006 0.003960398 
-0.003110366 -0.008766603 0.00405959 
0.01379456 0.01291158 0.01562395 
-0.001954621 -0.007630006 0.00478326 
-0.001218962 -0.01397224 -0.006870839 
-0.01256884 0.006887128 0.01325784 
0.001700917 -0.01044814 0.004294797 
0.003904417 -0.005323895 0.000618019 
0.0009986017 -0.008983056 0.005436542 
-0.002825067 -0.001525996 0.01998197 
-0.01032219 0.002092883 0.004880454 
-0.01444101 0.04345355 0.008846134 
0.001062698 0.00573128 0.007584746 
0.004199876 0.003381197 -0.007331609 
-0.01030767 0.001918741 -0.007292542 
0.01555067 0.007248175 0.007264879 
0.001398972 -0.02352308 -0.007462805 
-0.00230885 -0.01079945 0.001945144 
0.006177361 -0.002315984 0.002887555 
0.003500571 0.008436328 -0.008870082 
-0.02273971 -0.004075592 0.01242147 
0.003621697 0.01105838 0.009954261 
0.01174446 -0.01290633 0.01612642 
0.007258108 -0.000942106 0.006627625 
-0.01124784 0.0004741304 0.004363538 
-0.0008346825 0.00669159 0.03844126 
0.004915557 -0.01865311 0.002308263 
0.0007369877 0.01566409 0.01004692 
0.002214052 -0.01880009 -0.01991727 
0.009808422 -0.01270632 -0.02520132 
0.007212349 0.002497438 0.01081243 
0.004325407 -0.003092641 0.02557495 
-0.001246457 -0.007425181 0.006374783 
0.01738605 -0.003061452 -0.008477825 
-0.01851411 -0.004101148 -0.008619673 
0.01079787 -0.008708193 -0.006462712 
0.01407453 -0.002018859 0.01131392 
-0.006367597 -0.0001860825 0.01391527 
0.0101688 0.001341025 0.0134747 
0.01189283 0.0009508605 -0.007078755 
-0.02259153 -0.005797006 -0.0117138 
0.0007439985 0.006716701 0.00430331 
-0.009782466 0.01624882 -0.01222354 
-0.00385781 0.00143192 -0.0007473846 
0.003876633 0.01126207 0.003864931 
-0.001991348 -0.0001589667 -0.01264665 
0.01157988 -0.001224159 -0.0002064918 
-0.007506582 0.02364998 -0.02509028 
-0.01153399 0.002207673 -0.01709093 
-0.009612081 0.01014691 -0.0002200357 
0.00796685 -0.01130862 0.006855464 
-0.008883043 0.02816691 -0.0006109043 
-0.007398104 0.001209409 -0.0007154192 
-0.01678037 0.01666497 -0.006129677 
-0.001975417 0.0121959 0.005475087 
-0.001976578 -0.009007724 -0.009060051 
0.01422147 0.009792474 -0.00584505 
-0.001973182 0.0004894345 0.00569931 
0.005507926 -0.003521387 -0.006874498 
-0.004255972 0.0009033214 0.008869162 
0.01490876 -0.006930583 0.01059755 
0.009536851 0.006470422 0.001537833 
-0.006069049 -0.0100382 0.01962662 
0.005854653 -0.005473148 -0.007380271 
0.001108465 0.006289849 -0.003214215 
-0.007428279 -0.000748582 -0.01197726 
-0.0008329006 0.009108824 -0.01429187 
0.005885921 -0.01112023 -0.006888551 
-0.01260903 0.00251091 0.01602656 
-0.005095029 0.006441079 -0.004434546 
-0.01204059 0.02717797 0.03027335 
0.01621752 -0.01364795 0.01585772 
0.0007475162 -0.004031363 0.002454669 
-0.008362046 0.002849393 0.01298762 
-0.004688249 0.01261889 0.003018667 
0.01366811 -0.003108506 0.007614086 
0.004843003 0.02054161 -0.002820917 
-0.0008809236 -0.01218546 0.007574516 
-0.01008854 0.01491104 0.004817229 
-0.01389608 0.01889905 0.02013566 
-0.01334727 -0.01708473 0.006580196 
0.0006197764 0.01293682 0.01460321 
0.0001386074 0.005888548 -0.001667365 
0.004004588 -0.01297965 0.009211935 
0.008805617 -0.007850965 -0.006652976 
-0.005254126 -0.01078886 -0.008726454 
-0.0006426072 0.0004996546 -0.003204871 
-0.0008712747 -0.01484616 0.002480182 
-0.01339194 -0.0005532395 0.001545618 
0.002873594 -0.006278198 -0.002395422 
0.007185617 -0.01093705 0.01160672 
-0.002016482 0.005499214 0.005720523 
0.007297016 0.001274936 0.01241047 
-0.006089126 -0.007721139 -0.005819264 
0.0006326843 -0.001083493 -0.006841982 
0.01139927 0.01049048 0.006129602 
0.01256955 0.004004123 0.01614565 
-0.01427767 0.0241212 -0.002679313 
-0.006601372 0.01654887 0.002482962 
-0.003700172 0.0169383 -0.009335961 
-0.007223889 0.01441203 0.003792142 
0.002138137 -0.01224412 0.005667937 
0.004621956 -0.000776241 0.002302488 
0.01543014 0.0413272 0.02930136 
0.005596773 0.02679121 0.007914466 
0.005364711 0.001489586 0.00545543 
0.0040077 0.003428879 0.0004576629 
-0.01616305 -0.007150798 0.006467869 
-0.002150247 -0.006452566 0.01003753 
-0.003980855 0.005310553 -0.007611263 
0.002830392 -0.008432647 -0.004495763 
-0.003817294 0.04362126 0.0176323 
-0.006372777 -0.005402076 -0.00689484 
0.01481897 -0.003171074 -0.00775286 
0.003249062 0.01826971 -0.000558366 
-0.002433693 -0.00708724 0.003044618 
-0.01050381 -0.008522677 -0.001717052 
0.002973293 0.009393749 -0.007935654 
0.01108586 0.01121884 -0.006941415 
-0.0101063 -0.0001451583 -0.004817843 
-0.004012565 -0.0007587709 -0.02101969 
-0.01059611 -0.003523664 -0.001534141 
-0.0005967356 -0.01136826 0.004571143 
-0.0005431461 -0.001913035 -0.0115174 
0.003624112 -0.009222925 -0.003563478 
-0.003262171 0.006968739 -0.009551437 
0.0109479 0.0009831459 0.008723913 
0.01623934 -0.004433754 -1.220238E-05 
0.0007190331 -0.01115579 0.006041498 
0.00338256 -0.005931889 0.001458654 
-0.002248805 -0.0009944139 -0.02020524 
-0.01076938 -0.007610696 -0.004913392 
0.006401344 0.001167195 0.01331473 
0.003838654 -0.001008081 -0.001991158 
0.007055698 -0.006784861 0.01191426 
-0.006769656 -0.002226743 0.006062078 
0.002444516 0.01772798 -0.008258805 
-0.006534577 -0.007313763 0.007127315 
-0.00405604 -0.008485314 -0.01258072 
0.002213986 0.007011683 0.00347256 
0.002756889 -0.003949319 -0.0006792036 
0.001615655 -0.004097345 -0.0004029197 
0.004034259 -0.001637934 -0.001089993 
-0.0002543656 0.009484405 0.0009651785 
0.00588988 0.005354387 0.003183695 
0.004534753 -0.01136442 0.00415557 
-0.005015818 0.009913133 0.00493032 
0.003535047 0.009150313 0.0052698 
0.008529572 -0.01009568 0.005754759 
0.01217902 0.00810745 0.002352027 
-0.00795475 0.004030085 -0.003965351 
-0.006164152 0.0003604481 -0.002511809 
0.001992792 0.009918633 0.007517226 
-0.002576702 0.00741314 0.004400466 
-0.003957736 -0.0001091761 -0.002008128 
-0.0003291952 0.002319302 0.004520543 
0.01462374 0.002890629 -0.01746377 
-0.01723983 -0.004584461 -0.007182504 
0.005921964 -0.01563971 -0.008743131 
0.01199834 0.003703569 0.008975986 
0.00898317 -0.002878633 0.00723843 
0.007583973 0.01187192 0.0101575 
-0.01507854 -0.0005466331 -0.003273784 
0.01219418 0.000320033 -0.006807568 
-0.003866219 -0.003687804 -0.004151841 
0.003355791 -0.003017734 -0.01015357 
-0.0004404327 -0.009542393 -0.002748926 
-0.01429507 -0.02117263 0.001819664 
-0.005577156 0.001532839 0.002339737 
0.008243946 0.01375509 0.006390298 
-0.009733032 -0.01066362 -0.01218309 
-0.01961177 0.001165044 -0.002836281 
-0.02762181 0.02131567 -0.02827586 
0.0004467524 -0.004959904 0.004725181 
-0.01298477 0.01181452 0.01313138 
-0.01728337 0.01715567 -0.0147276 
0.01276661 -0.010185 -0.01652089 
-0.005949878 0.003297867 0.01020813 
-0.0007575584 0.01051042 -0.01728971 
0.02236385 -0.006094881 -0.00620323 
-0.009963232 0.01483024 -0.004837876 
0.002074943 -0.008559608 0.0008485603 
-0.005716396 -0.00348936 -0.01400694 
0.02988315 0.004531307 0.009504757 
-0.008753714 0.01943555 -0.008504695 
0.006769231 0.009603138 -0.003052155 
-0.0004276177 0.001996431 -0.00680299 
0.008663747 -0.008686838 0.005296141 
-0.007881242 0.0006209009 -0.02275792 
-0.01544096 0.0008660827 -0.001356082 
-0.01030285 0.01603566 -0.003113972 
0.02963074 -0.01112922 0.02186613 
-0.001060277 0.002887989 4.762813E-05 
0.002716047 -0.01081724 -0.003905588 
-0.002168432 -0.01214954 -0.001720118 
0.003202564 0.01220314 -0.01088839 
0.01019536 -0.002344922 -0.00346511 
-0.00935738 -0.005720584 0.02387758 
0.0255676 0.01404483 -9.665813E-05 
0.008125195 -0.02351129 -0.006822 
-0.008966148 0.002175389 0.002118384 
0.01174449 -0.008396723 0.007209206 
